1,26.501405004327353
2,21.133098009249586
4,32.17559669238333
5,19.660855604400574
6,27.74757912685279
7,22.630484553101773
8,14.860194691355339
10,21.111779807103012
12,25.42294503881795
14,23.58974642909741
15,11.05710344632335
17,30.956538550400104
20,11.653323411844326
21,33.40946389230135
22,30.267766673958562
26,17.512551921417035
27,21.381381470219786
29,24.218675283107622
30,11.16581552958272
33,30.412632475956435
34,27.168120404515264
37,33.27713145023504
45,17.291336406458292
46,8.83476638819283
49,16.713765569883876
51,10.39774344327234
52,12.694087209254423
54,20.117419727873617
55,29.234033670125427
56,29.58735159318737
59,34.74799737146129
60,18.863024939602973
61,36.601566039227784
63,10.083991770694709
64,20.744614078487224
65,29.111918991231356
66,32.789732711603904
68,20.662288051542397
73,27.946650717880026
74,34.65116380095606
76,10.57712519005003
78,31.105470920975165
81,22.655092022268143
85,28.69537687057604
89,21.315511298778127
90,36.60945929498575
92,32.62374034045293
96,20.32683821780961
97,25.831972971957796
100,27.493630323080446
101,25.6105413340441
102,26.299305993895366
103,31.005204383872616
106,19.749610507648143
107,28.17710941720093
108,15.33771552545651
112,15.363894194146177
113,31.98862475347557
114,13.293319924422814
116,16.38177019825141
120,14.597814925980227
122,29.938280665843457
124,29.59952010753284
126,14.603416044502143
132,25.852575755098776
133,12.314816188411772
134,35.71352658045026
135,28.76455090780903
136,20.633344960333552
137,14.471044660317602
138,21.443935939218342
140,31.68621821246895
141,33.701297029490384
142,6.924174805062556
144,31.549338559089932
145,28.39296559032757
146,21.308776072370073
150,14.574588095738022
153,11.592940150173526
154,20.324776581114847
155,32.80918879345768
156,34.195397349474995
158,25.84344676117596
159,26.06043524042463
162,24.48635611046521
164,36.44976504834952
167,19.896811332679356
168,20.32386410959959
170,11.59765195323125
171,12.661200430177637
173,24.629380650705365
175,29.347877911907325
176,12.270274827869493
179,23.43496572108007
181,18.05457365508999
186,12.358019096884473
190,35.266164441270746
191,24.421386534008782
194,8.993391822636934
196,26.902494254957716
198,28.622174931880544
199,24.153156000281207
200,20.79156828478048
206,18.021984549398624
210,24.687847402955285
212,29.148758799109295
214,24.04809499832755
215,14.696051719777167
216,16.27189124674988
218,17.85515941129279
219,12.772164559284576
220,24.159435560680706
221,25.966845349655365
223,27.01139230568159
224,9.885484734433614
225,28.90952904219116
229,13.494432660995614
230,13.400740611068791
231,21.26975489797875
232,21.260507288858484
233,36.29191896860803
235,15.466119156597706
236,18.9019831898593
238,24.499750072378916
241,19.540218640595477
245,22.49751989350372
246,23.076170334746926
250,22.83046543317075
253,16.44355511480903
254,35.42455990029095
259,31.293140442113213
260,33.358824466947226
261,24.4089698848165
263,20.87718001213174
269,13.508371066564834
271,24.31588138870471
274,23.292805803513843
280,26.37979173198414
281,35.47413429707718
282,26.18162094868005
284,30.81082549382672
286,10.117185174406064
287,30.15400667537478
289,13.850793332683814
293,10.95398375314291
294,26.751221848273467
295,21.85882772123579
296,28.466279595452498
298,27.365805941709276
299,19.876231581233014
302,23.15417520260194
303,17.777451776770413
304,27.595376239173454
308,25.465369193978447
309,26.178981536342768
310,25.602040733667387
312,13.584431864148225
317,32.68659142752504
319,16.73903130140105
320,9.489620666313836
322,36.61873288725109
324,20.659517143141777
326,33.45021828883051
327,30.38348293964463
328,8.833756532362102
330,17.543519855269672
331,20.879073154481603
332,24.450725191564324
334,21.145104247370455
341,9.688558436101737
342,7.576249303336219
346,34.21215717345602
347,22.822521991890447
348,14.769581758342266
350,26.232487930224032
352,30.096923688675915
356,19.265459731210555
357,28.67907154507786
358,32.291074309671814
361,13.12806625669969
362,20.444385086026095
363,21.5103751456328
365,31.70161532738159
369,11.996329097724821
371,24.916005411280672
372,11.727352317810855
374,32.362596312366776
376,23.465722290995515
378,26.202790786598904
379,22.10501590332695
386,34.725101685934185
388,29.04963151243971
389,17.588501459381696
390,27.14874774939244
391,24.11782082221304
392,26.986945172176455
393,28.302778004062866
394,16.33009067481637
397,31.05359062675452
